,B,L,A,Lm,Am,M,Ge,C,Le,P,Lem,Rm,R,model_id,timepoint
5763,0.8118349999999993,0.103683,0.7900879999999996,0.13958399999999996,0.11628500000000003,0.8480059999999993,0.9842159999999993,0.06947199999999998,0.018522999999999998,0.8158559999999998,0.011828000000000003,0.183118,0.229698,bn_204,3.0
5764,0.8349140000000002,0.04756900000000001,0.8164120000000002,0.06561499999999999,0.05710600000000002,0.8473500000000003,0.993395,0.030918,0.005929,0.837997,0.0027990000000000003,0.1692189999999999,0.20407899999999998,bn_204,4.0
5765,0.8409370000000002,0.019006000000000002,0.8312230000000004,0.029635,0.030225000000000002,0.8462440000000002,0.9975440000000004,0.013045,0.0030570000000000003,0.8461820000000003,0.00091,0.16460800000000006,0.181788,bn_204,5.0
5766,0.8436319999999999,0.009430000000000001,0.8398460000000001,0.009805999999999999,0.016162,0.8469210000000001,0.998986,0.005574,0.001256,0.845295,0.0,0.15991499999999997,0.16918899999999998,bn_204,6.0
5767,0.8467889999999999,0.00528,0.8441339999999999,0.003529,0.006621999999999999,0.846502,0.9990399999999999,0.003404,0.0,0.8441659999999999,0.0,0.156706,0.16185300000000002,bn_204,7.0
5768,0.8468829999999998,0.001982,0.8462079999999998,0.001226,0.002278,0.8485869999999999,0.9999759999999998,0.00146,0.0,0.8446859999999998,0.0,0.15477300000000002,0.156963,bn_204,8.0
5769,0.847846,0.000423,0.846627,8.9e-05,0.0008910000000000001,0.8485020000000001,1.000001,0.001,0.0,0.846781,0.0,0.15284499999999998,0.15441799999999994,bn_204,9.0
5770,0.8480000000000001,0.0,0.847933,0.0,0.0005,0.84817,1.000001,0.000709,0.0,0.847585,0.0,0.152501,0.153794,bn_204,10.0
5771,0.848,0.0,0.848,0.0,0.000319,0.848,1.0,0.00041,0.0,0.847978,0.0,0.15201699999999999,0.15251499999999998,bn_204,11.0
5772,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.84829,0.0,0.15200000000000002,0.15215800000000002,bn_204,12.0
5773,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,13.0
5774,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,14.0
5775,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,15.0
5776,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,16.0
5777,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,17.0
5778,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,18.0
5779,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,19.0
5780,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,20.0
5781,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,21.0
5782,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,22.0
5783,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,23.0
5784,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,24.0
5785,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,25.0
5786,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,26.0
5787,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,27.0
5788,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,28.0
5789,0.848,0.0,0.848,0.0,0.0,0.848,1.0,0.0,0.0,0.848,0.0,0.152,0.152,bn_204,29.0
5790,0.49756799999999995,0.33943899999999944,0.563988999999999,0.5463349999999987,0.39762799999999976,0.4809149999999998,0.6807539999999984,0.45198299999999964,0.30474800000000024,0.4922669999999995,0.32002299999999956,0.37470699999999973,0.4144170000000002,bn_906,0.0
5791,0.49966900000000036,0.13746000000000008,0.5854790000000003,0.4473380000000001,0.217773,0.5306050000000002,0.8802879999999991,0.29385500000000037,0.10708999999999987,0.4912419999999999,0.116115,0.26767399999999997,0.34711600000000026,bn_906,1.0
5792,0.5341200000000002,0.053155999999999995,0.5672549999999995,0.26628399999999997,0.10538200000000005,0.5739509999999999,0.9548479999999998,0.148836,0.03814900000000001,0.526511,0.03689900000000001,0.280129,0.371204,bn_906,2.0
5793,0.5599139999999997,0.023926,0.5652719999999994,0.14714899999999997,0.04617300000000001,0.5858519999999996,0.9832589999999996,0.06811500000000001,0.014225,0.5566679999999997,0.014755999999999995,0.32847,0.40008800000000017,bn_906,3.0
5794,0.5751000000000001,0.01046,0.5726160000000001,0.07198900000000001,0.015662000000000002,0.5832949999999999,0.9945960000000005,0.02691300000000001,0.0060940000000000005,0.5714370000000003,0.005816999999999999,0.365118,0.41724600000000006,bn_906,4.0
5795,0.578764,0.002533,0.5749959999999997,0.035626,0.005672999999999999,0.5814289999999999,0.997969,0.011732,0.002421,0.5744489999999997,0.00248,0.3880799999999999,0.42033699999999974,bn_906,5.0
5796,0.5802649999999999,0.0009369999999999999,0.578665,0.017731000000000004,0.0025640000000000003,0.578881,0.9991999999999998,0.003761,0.00084,0.5755779999999998,0.001,0.4028919999999999,0.42014699999999994,bn_906,6.0
5797,0.5786270000000002,8e-05,0.5796089999999999,0.007731,0.000615,0.5769240000000002,0.9999510000000003,0.0014269999999999999,0.0005,0.5761520000000002,0.000701,0.41256600000000004,0.420852,bn_906,7.0
5798,0.5769310000000001,0.0,0.578378,0.003011,0.0,0.576343,0.999999,0.000533,0.000488,0.574861,0.0,0.41622600000000004,0.419918,bn_906,8.0
5799,0.5771020000000001,0.0,0.5772100000000001,0.001889,0.0,0.5765270000000002,1.0,0.0,0.0,0.5752930000000002,0.0,0.41918,0.42219300000000004,bn_906,9.0
5800,0.5770299999999998,0.0,0.5771029999999999,0.0012,0.0,0.5765639999999999,1.0000019999999998,0.0,0.0,0.5744559999999997,0.0,0.419657,0.42188099999999995,bn_906,10.0
5801,0.5759359999999998,0.0,0.5759159999999999,0.000877,0.0,0.5759769999999999,0.9999989999999997,0.0,0.0,0.5765939999999998,0.0,0.42115600000000003,0.423109,bn_906,11.0
5802,0.575898,0.0,0.575869,0.00035,0.0,0.5759819999999999,1.0000000000000002,0.0,0.0,0.576568,0.0,0.42163700000000004,0.42315800000000003,bn_906,12.0
5803,0.5753159999999999,0.0,0.575603,0.0,0.0,0.575267,1.000001,0.0,0.0,0.5762529999999999,0.0,0.42262700000000003,0.42370800000000003,bn_906,13.0
5804,0.575,0.0,0.575104,0.0,0.0,0.575,1.000001,0.0,0.0,0.575712,0.0,0.423391,0.42468,bn_906,14.0
5805,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.5752109999999999,0.0,0.424482,0.425,bn_906,15.0
5806,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.4245,0.425,bn_906,16.0
5807,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.42477,0.425,bn_906,17.0
5808,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,18.0
5809,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,19.0
5810,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,20.0
5811,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,21.0
5812,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,22.0
5813,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,23.0
5814,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,24.0
5815,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,25.0
5816,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,26.0
5817,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,27.0
5818,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,28.0
5819,0.575,0.0,0.575,0.0,0.0,0.575,1.0,0.0,0.0,0.575,0.0,0.425,0.425,bn_906,29.0
5820,0.5456090000000011,0.40366800000000014,0.5924020000000012,0.6569770000000009,0.41201999999999983,0.6507270000000016,0.6888880000000006,0.4650649999999999,0.6771430000000008,0.519073000000001,0.6953080000000007,0.37172499999999936,0.4118010000000004,bn_255,0.0
5821,0.6790839999999999,0.24741899999999986,0.6952509999999995,0.8452159999999999,0.30816999999999994,0.8068259999999996,0.884592,0.28693899999999956,0.8897169999999998,0.6696459999999995,0.8860920000000002,0.24590800000000004,0.3028070000000002,bn_255,1.0
5822,0.7730999999999998,0.13520799999999997,0.7496919999999998,0.9380839999999991,0.22451999999999986,0.8415879999999998,0.9557989999999993,0.1514719999999999,0.9635119999999993,0.7784029999999995,0.9523219999999994,0.20163800000000007,0.24812800000000002,bn_255,2.0
5823,0.8205760000000004,0.06169299999999999,0.7951090000000005,0.9753950000000001,0.14380199999999999,0.8492190000000003,0.9860010000000006,0.06923899999999998,0.9832570000000006,0.8201780000000004,0.9814660000000006,0.18313899999999997,0.22496000000000002,bn_255,3.0
5824,0.8343220000000001,0.028859999999999997,0.820127,0.9901540000000001,0.080777,0.848504,0.994796,0.035617,0.9931580000000001,0.83132,0.9938680000000004,0.17229600000000012,0.19946200000000006,bn_255,4.0
5825,0.8400380000000001,0.011654000000000001,0.8300519999999999,0.995255,0.04196299999999999,0.8465959999999999,0.99885,0.016059,0.997984,0.841178,0.9965989999999999,0.16082100000000005,0.18131899999999998,bn_255,5.0
5826,0.8431979999999999,0.00385,0.8386349999999999,0.9976419999999996,0.016796000000000002,0.8452889999999997,0.9995489999999996,0.0053,0.9989289999999996,0.8445659999999998,0.9972979999999997,0.160219,0.173264,bn_255,6.0
5827,0.845059,0.000956,0.84288,0.999319,0.006506,0.8455049999999998,1.0,0.001382,0.999,0.844726,0.998622,0.15765899999999997,0.16390699999999997,bn_255,7.0
5828,0.8455630000000002,0.0005,0.8441250000000001,0.9995040000000003,0.001637,0.8455770000000002,1.0000040000000001,0.000105,0.9994380000000003,0.8445820000000002,0.9995040000000003,0.155874,0.15754600000000002,bn_255,8.0
5829,0.845013,0.000205,0.8445779999999999,0.9994999999999999,0.000511,0.845562,1.0,0.0,0.9994999999999999,0.8443990000000001,0.9994999999999999,0.15513200000000005,0.15659000000000003,bn_255,9.0
5830,0.8446110000000001,0.0,0.8442450000000001,0.9998910000000001,0.000248,0.845883,1.0000010000000001,0.0,0.9998310000000001,0.8453910000000001,0.9997520000000001,0.155253,0.155548,bn_255,10.0
5831,0.84539,0.0,0.84424,1.0,0.0,0.8462580000000001,1.0,0.0,1.0,0.8455889999999999,1.0,0.155458,0.155393,bn_255,11.0
5832,0.8461729999999998,0.0,0.8454319999999999,0.9999989999999999,0.0,0.8461889999999999,0.9999989999999999,0.0,0.9999989999999999,0.8455269999999999,0.9999989999999999,0.15516499999999997,0.155388,bn_255,12.0
5833,0.8459979999999999,0.0,0.845773,0.9999979999999999,0.0,0.8459979999999999,0.9999979999999999,0.0,0.9999979999999999,0.846009,0.9999979999999999,0.15374200000000002,0.15496100000000002,bn_255,13.0
5834,0.8460000000000001,0.0,0.8460000000000001,1.0,0.0,0.8460000000000001,1.0,0.0,1.0,0.8460000000000001,1.0,0.154,0.15438,bn_255,14.0
5835,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,15.0
5836,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,16.0
5837,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,17.0
5838,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,18.0
5839,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,19.0
5840,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,20.0
5841,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,21.0
5842,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,22.0
5843,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,23.0
5844,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,24.0
5845,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,25.0
5846,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,26.0
5847,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,27.0
5848,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,28.0
5849,0.846,0.0,0.846,1.0,0.0,0.846,1.0,0.0,1.0,0.846,1.0,0.154,0.154,bn_255,29.0
5850,0.5141929999999995,0.5459609999999998,0.5887860000000001,0.616027000000001,0.43299699999999985,0.5703790000000003,0.6950740000000012,0.4439999999999987,0.30917899999999987,0.5271599999999993,0.6864080000000006,0.3622459999999996,0.41441499999999964,bn_383,0.0
5851,0.5968539999999991,0.576265,0.6973259999999998,0.7780409999999994,0.41406200000000054,0.6863409999999992,0.8883029999999993,0.271018,0.11759999999999997,0.6043519999999997,0.878929999999999,0.2408929999999999,0.31231800000000004,bn_383,1.0
5852,0.6747189999999998,0.6258219999999997,0.7365519999999999,0.8783700000000001,0.4765200000000002,0.7516109999999998,0.9559170000000003,0.13515100000000002,0.045845,0.6814189999999997,0.9536010000000006,0.19657200000000014,0.26076500000000025,bn_383,2.0
5853,0.7389030000000003,0.6859649999999994,0.7703789999999996,0.9392509999999995,0.5602089999999998,0.7933790000000002,0.9806139999999995,0.062778,0.014634000000000001,0.7392200000000001,0.9816169999999995,0.17669199999999996,0.22181100000000017,bn_383,3.0
5854,0.7824729999999996,0.7365279999999998,0.8017459999999997,0.9714239999999996,0.639477,0.8158829999999998,0.9927709999999994,0.027195000000000004,0.0037470000000000003,0.7833169999999999,0.9942289999999995,0.17089399999999988,0.1969259999999999,bn_383,4.0
5855,0.8060879999999994,0.7826149999999997,0.8214429999999993,0.9870129999999995,0.7125709999999997,0.8272699999999996,0.9970859999999993,0.012911000000000002,0.0011250000000000001,0.8072099999999998,0.9975369999999993,0.16264400000000004,0.1787730000000001,bn_383,5.0
5856,0.8220740000000001,0.8006970000000001,0.832135,0.9950109999999998,0.7664229999999996,0.835547,0.9988549999999998,0.003985,0.000306,0.8214420000000002,0.9991429999999998,0.15640300000000004,0.16822900000000002,bn_383,6.0
5857,0.832484,0.8151390000000002,0.837961,0.998237,0.79142,0.842441,0.999044,0.0010249999999999999,0.0,0.8344010000000001,1.0000019999999998,0.15461699999999995,0.16681600000000002,bn_383,7.0
5858,0.8402139999999999,0.8292690000000001,0.844052,0.999291,0.8123880000000002,0.8454859999999998,0.999501,0.001,0.0,0.841282,1.000001,0.15479899999999994,0.16261,bn_383,8.0
5859,0.8430509999999998,0.8364449999999999,0.8460719999999996,0.9999449999999996,0.8279309999999999,0.8440609999999996,0.9999679999999996,0.001,0.0,0.8430209999999997,0.9999979999999996,0.15309299999999998,0.15781899999999996,bn_383,9.0
5860,0.8458789999999999,0.841045,0.846592,0.999998,0.8368720000000001,0.8463390000000001,0.999998,0.00067,0.0,0.845188,0.999998,0.15149100000000001,0.154733,bn_383,10.0
5861,0.8473549999999999,0.8441580000000001,0.847555,1.000001,0.840552,0.847058,1.000001,0.0005,0.0,0.846817,1.000001,0.151806,0.153272,bn_383,11.0
5862,0.847,0.846268,0.847942,0.9999990000000001,0.8426319999999999,0.8469999999999999,0.9999990000000001,0.000247,0.0,0.847376,0.9999990000000001,0.151922,0.152136,bn_383,12.0
5863,0.8466499999999999,0.846542,0.8479699999999999,1.0,0.845131,0.8469999999999999,1.0,0.0,0.0,0.8473019999999999,1.0,0.151644,0.15194000000000002,bn_383,13.0
5864,0.8465,0.846632,0.8474989999999999,0.9999989999999997,0.8465179999999999,0.8472469999999999,0.9999989999999997,0.0,0.0,0.847042,0.9999989999999997,0.15151,0.15160600000000002,bn_383,14.0
5865,0.8476609999999999,0.847116,0.847604,0.9999979999999999,0.846484,0.848228,0.9999979999999999,0.0,0.0,0.848029,0.9999979999999999,0.151999,0.152196,bn_383,15.0
5866,0.8485010000000001,0.8479610000000001,0.848001,1.0000010000000001,0.8473740000000001,0.8485010000000001,1.0000010000000001,0.0,0.0,0.8485010000000001,1.0000010000000001,0.151834,0.15237,bn_383,16.0
5867,0.8484999999999999,0.848,0.848,1.0,0.8474999999999999,0.8484999999999999,1.0,0.0,0.0,0.8484999999999999,1.0,0.1515,0.152,bn_383,17.0
5868,0.8485,0.848365,0.848496,1.0,0.8479289999999999,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.152,bn_383,18.0
5869,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.151593,bn_383,19.0
5870,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,20.0
5871,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,21.0
5872,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,22.0
5873,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,23.0
5874,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,24.0
5875,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,25.0
5876,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,26.0
5877,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,27.0
5878,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,28.0
5879,0.8485,0.8485,0.8485,1.0,0.8485,0.8485,1.0,0.0,0.0,0.8485,1.0,0.1515,0.1515,bn_383,29.0
5880,0.46700499999999967,0.368353999999999,0.5732539999999997,0.6201220000000006,0.41112599999999966,0.39139699999999944,0.291522,0.5496590000000005,0.30661600000000017,0.4621399999999994,0.6783070000000001,0.3688909999999995,0.4087329999999996,bn_44,0.0
5881,0.4020539999999995,0.16875600000000027,0.5485800000000001,0.7950069999999995,0.25907500000000006,0.36060699999999984,0.10056000000000007,0.7355750000000001,0.107088,0.3966439999999995,0.8863410000000013,0.282381,0.3575349999999999,bn_44,1.0
5882,0.40108800000000017,0.07160900000000003,0.4743080000000004,0.8958439999999981,0.15260400000000013,0.42676400000000025,0.037474999999999994,0.8642879999999992,0.038509999999999996,0.3972940000000005,0.9595409999999986,0.3166800000000001,0.4148080000000001,bn_44,2.0
5883,0.43286600000000014,0.03414199999999999,0.45562300000000006,0.9464890000000004,0.08786000000000002,0.46207000000000015,0.011066000000000001,0.9402980000000003,0.013837,0.4274790000000001,0.9791630000000002,0.3863450000000001,0.4794010000000001,bn_44,3.0
5884,0.45531199999999994,0.016001,0.456913,0.9713649999999998,0.047698000000000004,0.4717680000000001,0.003364,0.9759509999999999,0.007451,0.45769499999999996,0.9924229999999997,0.4448950000000001,0.5131600000000001,bn_44,4.0
5885,0.468334,0.008994,0.46113099999999996,0.9882700000000001,0.024822,0.47104699999999994,0.001324,0.991154,0.003086,0.466211,0.997427,0.48674599999999996,0.5267839999999999,bn_44,5.0
5886,0.470609,0.00343,0.46511,0.9956780000000001,0.013770000000000001,0.46784499999999996,0.000161,0.9955290000000002,0.001078,0.467615,0.9985390000000003,0.5069140000000001,0.5334040000000001,bn_44,6.0
5887,0.46926599999999996,0.0015609999999999999,0.46810799999999997,0.9976560000000001,0.006447,0.465941,0.0,0.9978500000000001,9e-06,0.46730499999999997,0.9998460000000001,0.5170500000000001,0.530039,bn_44,7.0
5888,0.4648619999999999,0.001104,0.46645699999999995,0.9990690000000002,0.002623,0.4650659999999999,0.0,0.9991200000000002,0.0,0.4661909999999999,0.9999980000000003,0.5220330000000001,0.5314660000000001,bn_44,8.0
5889,0.46498,0.000373,0.464567,0.999501,0.001191,0.465774,0.0,0.9995010000000001,0.0,0.464478,1.000001,0.528032,0.5339239999999998,bn_44,9.0
5890,0.46522699999999995,0.0,0.46572699999999995,0.9997229999999999,0.000394,0.4655239999999999,0.0,0.9997219999999999,0.0,0.46531199999999995,0.9999989999999999,0.5321640000000001,0.533975,bn_44,10.0
5891,0.4653,0.0,0.466267,1.0000010000000001,0.0,0.46602899999999997,0.0,1.0000010000000001,0.0,0.464793,1.0000010000000001,0.533856,0.533793,bn_44,11.0
5892,0.46567600000000003,0.0,0.466113,0.999999,0.0,0.466209,0.0,0.999999,0.0,0.465827,0.999999,0.5339999999999999,0.533782,bn_44,12.0
5893,0.46618000000000004,0.0,0.46649900000000005,0.9999990000000001,0.0,0.46622800000000003,0.0,0.9999990000000001,0.0,0.466,0.9999990000000001,0.533729,0.5335,bn_44,13.0
5894,0.46649999999999997,0.0,0.46649999999999997,1.0,0.0,0.46649999999999997,0.0,1.0,0.0,0.466425,1.0,0.5335,0.5335,bn_44,14.0
5895,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,15.0
5896,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,16.0
5897,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,17.0
5898,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,18.0
5899,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,19.0
5900,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,20.0
5901,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,21.0
5902,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,22.0
5903,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,23.0
5904,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,24.0
5905,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,25.0
5906,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,26.0
5907,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,27.0
5908,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,28.0
5909,0.4665,0.0,0.4665,1.0,0.0,0.4665,0.0,1.0,0.0,0.4665,1.0,0.5335,0.5335,bn_44,29.0
5910,0.5089460000000003,0.48227,0.5914590000000003,0.6503820000000001,0.6070309999999997,0.5681169999999994,0.31690599999999997,0.5469979999999997,0.6873959999999983,0.5029299999999999,0.6819900000000008,0.3623200000000001,0.5538159999999993,bn_516,0.0
5911,0.5972750000000002,0.5128409999999993,0.6829369999999998,0.8576200000000003,0.7886190000000003,0.7087109999999996,0.11523199999999995,0.7120710000000002,0.8839489999999999,0.6017799999999994,0.8909010000000003,0.19743999999999987,0.524939,bn_516,1.0
5912,0.7036819999999999,0.6091070000000003,0.7393770000000001,0.946415,0.899854,0.8216099999999998,0.04442200000000002,0.8455470000000004,0.9559470000000001,0.7095470000000001,0.9655130000000004,0.09938399999999999,0.4295789999999997,bn_516,2.0
5913,0.8056969999999997,0.7103609999999998,0.7985089999999996,0.9798619999999997,0.9527199999999999,0.8999279999999996,0.015429999999999998,0.9197999999999997,0.9846609999999996,0.8170139999999998,0.9874429999999995,0.04926799999999999,0.32184499999999994,bn_516,3.0
5914,0.8883369999999996,0.8070149999999997,0.8575809999999998,0.9938429999999995,0.9774919999999998,0.9469419999999994,0.004387,0.9623609999999992,0.9948969999999994,0.8859739999999994,0.9950829999999994,0.022508999999999994,0.240605,bn_516,4.0
5915,0.9333680000000001,0.8763120000000003,0.9082720000000002,0.9986760000000002,0.9917040000000003,0.9716870000000002,0.001426,0.9824890000000003,0.9973710000000003,0.9307950000000003,0.9980510000000005,0.011304,0.16337899999999997,bn_516,5.0
5916,0.9617730000000001,0.9226679999999999,0.949169,0.9990000000000001,0.9974980000000001,0.9852370000000001,0.000633,0.992168,0.9980000000000001,0.9608849999999999,0.9989130000000002,0.005921999999999999,0.10398799999999998,bn_516,6.0
5917,0.9776399999999998,0.9565399999999998,0.9719559999999999,0.9996519999999999,0.9990379999999998,0.9935189999999998,2.7e-05,0.9972549999999998,0.9983989999999998,0.9793549999999999,0.9999949999999999,0.0025519999999999996,0.06473,bn_516,7.0
5918,0.988202,0.97677,0.984091,1.000002,0.999502,0.997305,0.0,0.9993470000000001,0.9989850000000001,0.990366,1.000002,0.001285,0.03820899999999999,bn_516,8.0
5919,0.994314,0.9880240000000001,0.9917160000000002,1.000001,0.999563,0.9988070000000001,0.0,0.999854,0.999449,0.9961070000000001,1.000001,0.000786,0.019486,bn_516,9.0
5920,0.9980609999999998,0.9940569999999999,0.9949699999999998,1.0000009999999997,1.0000009999999997,0.9995009999999998,0.0,1.0000009999999997,1.0000009999999997,0.9983439999999998,1.0000009999999997,0.0,0.011303999999999998,bn_516,10.0
5921,0.9984999999999999,0.9970209999999999,0.998177,1.0,1.0,0.9994999999999999,0.0,1.0,1.0,0.999452,1.0,0.0,0.0050100000000000006,bn_516,11.0
