,Ae,T,A,Aem,Am,Ara_minus,Ara_plus,Ge,C,MS,E,L,MT,model_id,timepoint
846,0.9999990000000001,0.918238,0.9968090000000002,0.9991240000000001,0.9935290000000002,0.998696,0.9864450000000001,0.9990150000000001,0.006369999999999999,0.017379000000000006,0.044948,0.9948670000000001,0.9604560000000001,bn_918,6.0
847,0.9999979999999999,0.947666,0.998231,0.9998069999999999,0.996352,0.999757,0.993324,0.999498,0.002012,0.0055130000000000005,0.020263,0.997219,0.9787119999999999,bn_918,7.0
848,0.9999990000000001,0.972631,0.9989990000000001,0.9999990000000001,0.9982810000000001,0.9999990000000001,0.997038,0.999841,0.001129,0.0032190000000000005,0.007899,0.998595,0.9904350000000001,bn_918,8.0
849,1.0,0.986547,0.999141,1.0,0.999409,1.0,0.9986269999999999,1.0,0.000115,0.002256,0.003336,0.9995719999999999,0.9964989999999999,bn_918,9.0
850,1.0,0.993201,0.9995,1.0,0.9995,1.0,0.999488,1.0,0.0,0.000767,0.001668,1.0,0.9977210000000001,bn_918,10.0
851,1.0,0.996646,0.99963,1.0,0.9995,1.0,0.9995,1.0,0.0,0.0005,0.0005,1.0,0.998515,bn_918,11.0
852,1.0,0.998116,1.0,1.0,0.999549,1.0,0.999788,1.0,0.0,0.0005,0.0005,1.0,0.999057,bn_918,12.0
853,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000247,0.000316,1.0,1.0,bn_918,13.0
854,1.0,0.999741,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,14.0
855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,15.0
856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,16.0
857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,17.0
858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,18.0
859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,19.0
860,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,20.0
861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,21.0
862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,22.0
863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,23.0
864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,24.0
865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,25.0
866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,26.0
867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,27.0
868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,28.0
869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,bn_918,29.0
870,0.3127149999999997,0.5455540000000001,0.4027520000000006,0.3081249999999998,0.4110930000000004,0.682696,0.4515779999999999,0.6724020000000004,0.4572750000000003,0.40639500000000056,0.4718810000000004,0.43984400000000046,0.5981729999999997,bn_54,0.0
871,0.118394,0.6004729999999995,0.2221990000000003,0.11617300000000007,0.22189800000000026,0.8818589999999992,0.32912199999999986,0.8883609999999998,0.2838940000000004,0.23139699999999994,0.364973,0.4699809999999997,0.6069049999999997,bn_54,1.0
872,0.039542,0.5716089999999995,0.11041300000000004,0.04289900000000001,0.111539,0.9536709999999992,0.2101869999999999,0.961157999999999,0.14629099999999995,0.113841,0.2265270000000001,0.6067819999999999,0.48782299999999984,bn_54,2.0
873,0.014478,0.4605070000000001,0.053491000000000004,0.017580000000000005,0.053749,0.9849840000000001,0.124737,0.9885179999999999,0.06773199999999999,0.051567999999999996,0.12327300000000001,0.740189,0.32823899999999995,bn_54,3.0
874,0.004390999999999999,0.3349140000000001,0.020712000000000005,0.008929000000000001,0.024160000000000004,0.9939699999999999,0.07351900000000001,0.9964,0.029362999999999997,0.020891,0.06283999999999998,0.8387269999999997,0.20125499999999996,bn_54,4.0
875,0.0013269999999999998,0.221684,0.008769,0.004828000000000001,0.009504,0.997433,0.03905299999999999,0.998264,0.014527999999999998,0.008158,0.027582000000000002,0.9054170000000001,0.12479799999999999,bn_54,5.0
876,0.0005,0.13637999999999995,0.003989,0.001847,0.003252,0.9997099999999999,0.018244,0.9991509999999998,0.007226,0.00287,0.012152,0.944766,0.066462,bn_54,6.0
877,6.4e-05,0.07599800000000001,0.001526,0.000629,0.00019999999999999998,1.0000009999999997,0.007456,0.9999869999999997,0.002905,0.001226,0.006111999999999999,0.9702549999999998,0.035379,bn_54,7.0
878,0.0,0.040846999999999994,0.000544,0.0005,0.0,0.9999989999999999,0.002328,0.9999989999999999,0.000297,0.000185,0.0025039999999999997,0.983938,0.016072,bn_54,8.0
879,0.0,0.020333999999999998,0.0005,1.3e-05,0.0,1.0,0.000658,1.0,0.0,0.0,0.0015,0.991563,0.007288,bn_54,9.0
880,0.0,0.01074,0.0005,0.0,0.0,1.0,0.0005,1.0,0.0,0.0,0.000659,0.997003,0.004031,bn_54,10.0
881,0.0,0.004626,0.000299,0.0,0.0,1.0000010000000001,0.000265,1.0000010000000001,0.0,0.0,0.000164,0.9987,0.001777,bn_54,11.0
882,0.0,0.00196,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9995,0.000583,bn_54,12.0
883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9995,0.0,bn_54,13.0
884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.999987,0.0,bn_54,14.0
885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,15.0
886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,16.0
887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,17.0
888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,18.0
889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,19.0
890,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,20.0
891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,21.0
892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,22.0
893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,23.0
894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,24.0
895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,25.0
896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,26.0
897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,27.0
898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,28.0
899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_54,29.0
900,0.3139520000000007,0.5185380000000006,0.38543799999999917,0.6927190000000006,0.4253539999999996,0.6987959999999994,0.5151779999999995,0.2954020000000002,0.5667479999999996,0.43182499999999907,0.4820369999999998,0.4251599999999989,0.605016000000001,bn_179,0.0
901,0.11387999999999997,0.6319039999999994,0.21209599999999984,0.8916400000000003,0.2477629999999998,0.8914270000000006,0.46762199999999954,0.11260400000000009,0.7322450000000008,0.37787199999999993,0.4250569999999998,0.40681000000000034,0.7547050000000005,bn_179,1.0
902,0.043161000000000005,0.746637,0.10823199999999997,0.9622610000000006,0.12962999999999997,0.9594940000000006,0.339477,0.042899,0.8619370000000006,0.3497909999999999,0.38797799999999977,0.5003989999999999,0.8416520000000005,bn_179,2.0
903,0.017578,0.8304370000000003,0.048593,0.9869180000000001,0.05969200000000001,0.9844709999999999,0.20887799999999995,0.012931,0.934626,0.2795700000000001,0.34413000000000005,0.6395839999999999,0.9010950000000001,bn_179,3.0
904,0.007487,0.889045,0.022428999999999998,0.995198,0.030177999999999996,0.9940520000000002,0.111661,0.005718,0.9709289999999999,0.19306900000000005,0.275925,0.772234,0.9390750000000001,bn_179,4.0
905,0.0030759999999999997,0.93113,0.011732000000000001,0.9980069999999999,0.012518,0.9974149999999999,0.05820099999999999,0.0021060000000000002,0.9851409999999999,0.115826,0.19556600000000002,0.859698,0.965249,bn_179,5.0
906,0.00146,0.958487,0.0057,0.9993309999999997,0.006867,0.9985929999999998,0.030556,0.0015,0.9934599999999998,0.06772299999999999,0.12181,0.922263,0.9810389999999999,bn_179,6.0
907,0.000587,0.9750689999999999,0.002986,0.999502,0.004256,0.999002,0.012826,0.001004,0.9971869999999999,0.039572,0.074599,0.95863,0.9898149999999999,bn_179,7.0
908,0.000203,0.985663,0.0018800000000000002,0.9998649999999999,0.0024059999999999997,0.9991809999999998,0.005889,0.0005,0.99888,0.020343,0.047823,0.9776939999999998,0.995738,bn_179,8.0
909,0.0,0.994084,0.000774,1.000001,0.001102,0.999501,0.003773,0.000176,0.9992,0.011494999999999998,0.028685,0.9877829999999999,0.997821,bn_179,9.0
910,0.0,0.995739,5.3e-05,1.0,0.000804,0.999948,0.00252,0.0,0.999589,0.006004000000000001,0.015847,0.993567,0.998864,bn_179,10.0
911,0.0,0.99792,0.0,0.999999,0.0005,0.999999,0.00126,0.0,0.999999,0.003438,0.008216000000000001,0.996536,0.999799,bn_179,11.0
912,0.0,0.999354,0.0,0.999999,0.000353,0.999999,0.000512,0.0,0.999999,0.00182,0.004846,0.998421,0.999999,bn_179,12.0
913,0.0,0.9998619999999999,0.0,1.0,0.0,1.0,0.0005,0.0,1.0,0.0009480000000000001,0.003013,0.9993249999999999,1.0,bn_179,13.0
914,0.0,0.999999,0.0,0.999999,0.0,0.999999,0.000328,0.0,0.999999,0.000373,0.001733,0.999625,0.999999,bn_179,14.0
915,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00085,1.0,1.0,bn_179,15.0
916,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.000428,1.0,1.0,bn_179,16.0
917,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,17.0
918,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,18.0
919,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,19.0
920,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,20.0
921,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,21.0
922,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,22.0
923,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,23.0
924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,24.0
925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,25.0
926,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,26.0
927,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,27.0
928,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,28.0
929,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bn_179,29.0
930,0.3166709999999999,0.5246389999999991,0.5659529999999986,0.6677309999999985,0.41395499999999974,0.6847209999999977,0.49052999999999886,0.6764089999999982,0.4416389999999997,0.4056439999999996,0.4795100000000002,0.6217699999999965,0.5832769999999985,bn_722,0.0
931,0.114444,0.5889410000000006,0.6207630000000007,0.868477,0.25831199999999965,0.8847440000000001,0.5371999999999998,0.877168,0.2801679999999994,0.26409000000000016,0.38167799999999985,0.8366520000000004,0.6537660000000002,bn_722,1.0
932,0.038097,0.6419600000000001,0.6336820000000009,0.9529499999999996,0.13742900000000008,0.9564569999999999,0.5864380000000001,0.9531029999999999,0.1511070000000001,0.16370100000000004,0.26362900000000006,0.9399969999999997,0.6629209999999996,bn_722,2.0
933,0.014407999999999999,0.656298,0.654401,0.9841930000000001,0.064287,0.9812870000000001,0.6242730000000002,0.9831630000000002,0.07613100000000002,0.09398200000000002,0.16622900000000002,0.980941,0.65711,bn_722,3.0
934,0.005385,0.6590409999999999,0.6603529999999997,0.9952719999999998,0.027689000000000002,0.9938249999999998,0.650383,0.9943619999999997,0.033337,0.054002999999999995,0.104072,0.9954429999999999,0.654928,bn_722,4.0
935,0.001572,0.65772,0.6547999999999999,0.998547,0.012258,0.9985820000000001,0.6564439999999999,0.9975210000000001,0.012650999999999999,0.028852999999999997,0.060728,0.9994890000000002,0.660182,bn_722,5.0
936,6.3e-05,0.6572959999999999,0.6553439999999998,0.9996609999999999,0.004817,0.9995809999999999,0.6552239999999999,0.998668,0.005783000000000001,0.012568,0.030762,1.0000019999999998,0.6573319999999999,bn_722,6.0
937,0.0,0.658181,0.6577310000000001,0.9999990000000001,0.002258,0.9999990000000001,0.653545,0.999461,0.002455,0.005135,0.015021999999999999,0.9999990000000001,0.6552960000000001,bn_722,7.0
938,0.0,0.6569780000000001,0.6571469999999999,1.000001,0.001274,1.000001,0.655587,0.9995010000000001,0.000617,0.002137,0.0055309999999999995,1.000001,0.655123,bn_722,8.0
939,0.0,0.655807,0.6554230000000001,0.999999,0.000544,0.999999,0.6562509999999999,0.9997440000000001,0.000322,0.001155,0.002148,0.999999,0.6554949999999999,bn_722,9.0
940,0.0,0.6556919999999999,0.6545500000000001,0.9999979999999999,0.000155,0.9999979999999999,0.654882,0.9999979999999999,0.0,0.000913,0.001,0.9999979999999999,0.655215,bn_722,10.0
941,0.0,0.654371,0.654799,1.0,0.0,1.0,0.654987,1.0,0.0,0.0005,0.001,1.0,0.654103,bn_722,11.0
942,0.0,0.654,0.654964,1.0,0.0,1.0,0.654525,1.0,0.0,0.000228,0.000687,1.0,0.6545,bn_722,12.0
943,0.0,0.654358,0.654501,1.0,0.0,1.0,0.654635,1.0,0.0,0.0,0.0,1.0,0.654783,bn_722,13.0
944,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,14.0
945,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,15.0
946,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,16.0
947,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,17.0
948,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,18.0
949,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,19.0
950,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,20.0
951,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,21.0
952,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,22.0
953,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,23.0
954,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,24.0
955,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,25.0
956,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,26.0
957,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,27.0
958,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,28.0
959,0.0,0.6545,0.6545,1.0,0.0,1.0,0.6545,1.0,0.0,0.0,0.0,1.0,0.6545,bn_722,29.0
960,0.31525899999999984,0.5284219999999987,0.39125499999999963,0.3197370000000004,0.41392699999999977,0.6933129999999993,0.5121669999999988,0.6855210000000009,0.44307099999999877,0.594070999999999,0.5271669999999987,0.4231060000000001,0.5840469999999999,bn_554,0.0
961,0.11251399999999996,0.5841849999999991,0.2073379999999999,0.11528300000000007,0.22227599999999995,0.8892209999999982,0.4480599999999999,0.8810809999999973,0.27142199999999983,0.6346349999999985,0.5889159999999999,0.40999499999999967,0.6357789999999981,bn_554,1.0
962,0.03842000000000001,0.5823480000000004,0.09974299999999997,0.040571,0.10107799999999993,0.9568910000000004,0.29375400000000024,0.9615090000000002,0.14195300000000002,0.5328360000000001,0.588378,0.53128,0.5356290000000002,bn_554,2.0
963,0.016662,0.49461699999999986,0.038944,0.015574,0.04715699999999999,0.9846680000000003,0.1681880000000001,0.9851170000000002,0.06967199999999998,0.3789979999999999,0.4960339999999999,0.676199,0.38087499999999985,bn_554,3.0
964,0.00695,0.369159,0.017440999999999998,0.006893,0.021128,0.9949849999999997,0.09252400000000001,0.9963089999999997,0.029475,0.23749800000000001,0.36624500000000004,0.7950429999999999,0.23529500000000003,bn_554,4.0
965,0.00282,0.24963200000000005,0.007628,0.0022020000000000004,0.010883,0.9984989999999998,0.049062999999999996,0.9988219999999999,0.011498999999999999,0.130076,0.24661200000000003,0.8805759999999999,0.14057600000000003,bn_554,5.0
966,0.001152,0.15687100000000004,0.003591,9.6e-05,0.005172,0.9994390000000001,0.023585000000000002,0.999148,0.005014,0.070902,0.15224400000000002,0.9344220000000001,0.08115900000000002,bn_554,6.0
967,0.000711,0.09354000000000001,0.001388,0.0,0.0010370000000000002,1.000002,0.009918,1.000002,0.002505,0.032417999999999995,0.081742,0.9661830000000001,0.04165800000000001,bn_554,7.0
968,0.0,0.05251,0.000666,0.0,0.00084,0.9999999999999999,0.003598,0.9999999999999999,0.000696,0.014078000000000002,0.04519,0.9823099999999999,0.020964000000000003,bn_554,8.0
969,0.0,0.025633000000000003,0.000421,0.0,0.0005,0.9999999999999998,0.001183,0.9999999999999998,0.00038,0.005862000000000001,0.02596100000000001,0.9918419999999999,0.010499,bn_554,9.0
970,0.0,0.011378,0.0,0.0,6.1e-05,0.9999979999999999,0.000637,0.9999979999999999,0.0,0.0018490000000000002,0.013590000000000001,0.9960499999999999,0.005193,bn_554,10.0
971,0.0,0.007108999999999999,0.0,0.0,0.0,1.0,0.000214,1.0,0.0,0.000312,0.005599,0.998853,0.0028720000000000004,bn_554,11.0
972,0.0,0.004207000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.001131,1.0,0.001618,bn_554,12.0
973,0.0,0.001983,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.9e-05,1.0,0.000206,bn_554,13.0
974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,14.0
975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,15.0
976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,16.0
977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,17.0
978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,18.0
979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,19.0
980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,20.0
981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,21.0
982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,22.0
983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,23.0
984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,24.0
985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,25.0
986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,26.0
987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,27.0
988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,28.0
989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_554,29.0
990,0.31933899999999965,0.5126400000000003,0.5634970000000006,0.3166749999999995,0.4006450000000001,0.6695190000000021,0.5643780000000005,0.6790570000000021,0.4564800000000002,0.409885,0.46465400000000046,0.40059499999999965,0.5921030000000009,bn_213,0.0
991,0.11158599999999996,0.6069059999999992,0.6113999999999997,0.11548199999999992,0.20995100000000014,0.8739869999999995,0.6290089999999993,0.8695759999999989,0.2951860000000001,0.28909899999999994,0.373618,0.334571,0.6890729999999994,bn_213,1.0
992,0.040657,0.657948,0.644965,0.035615,0.10707600000000007,0.953233,0.646708,0.9529379999999997,0.15410100000000007,0.19162900000000005,0.27270500000000014,0.341133,0.6919030000000002,bn_213,2.0
993,0.014691000000000001,0.6792530000000008,0.6680180000000001,0.012338,0.05016,0.9822250000000007,0.6615750000000004,0.9832800000000005,0.07145099999999999,0.11902500000000003,0.18827299999999994,0.33987500000000004,0.6858370000000005,bn_213,3.0
994,0.005464,0.6792299999999997,0.6796789999999996,0.004166,0.025082999999999998,0.9929709999999997,0.6672409999999998,0.9937389999999999,0.03222200000000001,0.066922,0.11954000000000002,0.3342860000000001,0.6771619999999998,bn_213,4.0
995,0.001816,0.6742140000000001,0.6788989999999999,0.0013959999999999999,0.011405,0.9974810000000002,0.674806,0.9985360000000001,0.012877999999999999,0.034633,0.07390799999999999,0.32638300000000003,0.6758350000000001,bn_213,5.0
996,0.000879,0.6757010000000001,0.6756639999999999,0.000349,0.003926,0.9988900000000001,0.6745839999999999,0.9995019999999999,0.005657999999999999,0.015941,0.042991,0.321019,0.6767279999999999,bn_213,6.0
997,0.0005,0.6766029999999998,0.67612,0.0,0.000715,0.9995009999999999,0.67499,0.9998099999999999,0.002182,0.008134,0.02148,0.32286400000000004,0.6769660000000001,bn_213,7.0
998,0.000303,0.6769390000000001,0.6768930000000001,0.0,0.0005,0.999881,0.676083,1.000003,0.000573,0.004147,0.010948000000000001,0.32119,0.678126,bn_213,8.0
999,0.0,0.678074,0.678357,0.0,7e-06,0.9999990000000001,0.677064,0.9999990000000001,0.0005,0.001634,0.005832,0.322229,0.678474,bn_213,9.0
1000,0.0,0.6781240000000001,0.678222,0.0,0.0,1.0000010000000001,0.677472,1.0000010000000001,0.000209,0.0005,0.001962,0.32172400000000007,0.6775950000000001,bn_213,10.0
1001,0.0,0.678029,0.6776800000000001,0.0,0.0,0.9999990000000001,0.677999,0.9999990000000001,0.0,0.00039,0.000908,0.32209099999999996,0.677945,bn_213,11.0
1002,0.0,0.678,0.6775000000000001,0.0,0.0,1.0,0.677837,1.0,0.0,0.0,0.0005,0.322134,0.678,bn_213,12.0
1003,0.0,0.6780010000000001,0.6778500000000001,0.0,0.0,1.0000010000000001,0.677694,1.0000010000000001,0.0,0.0,0.0005,0.322501,0.677733,bn_213,13.0
1004,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0005,0.3225,0.6775300000000001,bn_213,14.0
1005,0.0,0.6779999999999999,0.6779999999999999,0.0,0.0,1.0,0.6779999999999999,1.0,0.0,0.0,7.5e-05,0.322476,0.6779999999999999,bn_213,15.0
1006,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,16.0
1007,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,17.0
1008,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,18.0
1009,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,19.0
1010,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,20.0
1011,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,21.0
1012,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,22.0
1013,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,23.0
1014,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,24.0
1015,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,25.0
1016,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,26.0
1017,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,27.0
1018,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,28.0
1019,0.0,0.678,0.678,0.0,0.0,1.0,0.678,1.0,0.0,0.0,0.0,0.322,0.678,bn_213,29.0
1020,0.6780129999999986,0.5295759999999989,0.6267019999999995,0.6983839999999993,0.5035469999999994,0.6878809999999991,0.5845809999999991,0.6850889999999983,0.46773699999999907,0.6158099999999996,0.5444369999999996,0.41353499999999926,0.6047829999999996,bn_192,0.0
